country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",16-06-2026 12:00,28.4275,77.1465,NO2,37,77,53
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",16-06-2026 12:00,28.4275,77.1465,SO2,5,20,11
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",16-06-2026 12:00,28.4501238,77.0263051,PM10,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",16-06-2026 12:00,28.4501238,77.0263051,CO,32,111,48
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",16-06-2026 12:00,29.14056,75.744941,PM10,21,106,68
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",16-06-2026 12:00,29.14056,75.744941,NO2,1,51,19
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",16-06-2026 12:00,29.14056,75.744941,OZONE,15,117,38
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",16-06-2026 12:00,29.966942,76.875879,OZONE,13,69,32
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",16-06-2026 12:00,27.9002,76.9938,SO2,25,27,26
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",16-06-2026 12:00,28.360699,76.93609,NH3,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",16-06-2026 12:00,28.360699,76.93609,CO,2,27,24
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",16-06-2026 12:00,28.060249,76.113115,OZONE,20,57,34
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",16-06-2026 12:00,21.755417,72.139056,CO,74,76,75
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",16-06-2026 12:00,23.163798,72.677768,PM10,61,96,78
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",16-06-2026 12:00,23.163798,72.677768,NO2,16,27,18
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",16-06-2026 12:00,23.243639,72.68994,PM10,53,104,70
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",16-06-2026 12:00,23.59315,72.372792,CO,62,66,64
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",16-06-2026 12:00,22.248853,70.776774,NH3,1,2,2
India,Gujarat,Surat,"Science Center, Surat - SMC",16-06-2026 12:00,21.170046,72.795405,PM2.5,14,33,28
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",16-06-2026 12:00,20.362421,72.918013,PM10,76,106,89
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",16-06-2026 12:00,22.969611,72.6435,PM2.5,76,131,100
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",16-06-2026 12:00,14.816666,74.141003,NO2,10,43,14
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",16-06-2026 12:00,14.816666,74.141003,NH3,1,3,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",16-06-2026 12:00,15.34763,76.181767,PM10,19,52,38
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",16-06-2026 12:00,15.34763,76.181767,SO2,13,29,15
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",16-06-2026 12:00,12.415911,75.73505,PM2.5,20,50,34
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",16-06-2026 12:00,12.88925,74.853,OZONE,37,37,37
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",16-06-2026 12:00,12.21041,76.37376,PM10,42,81,60
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",16-06-2026 12:00,12.21041,76.37376,NO2,8,28,18
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",16-06-2026 12:00,12.21041,76.37376,CO,4,30,9
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",16-06-2026 12:00,12.733409,77.298051,PM2.5,27,55,36
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",16-06-2026 12:00,12.733409,77.298051,SO2,14,20,17
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",16-06-2026 12:00,13.94,75.555917,NO2,19,27,22
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16-06-2026 12:00,16.802639,75.722694,NO2,11,12,11
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",16-06-2026 12:00,16.7602,77.1428,PM2.5,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",16-06-2026 12:00,16.7602,77.1428,CO,4,22,20
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",16-06-2026 12:00,11.875,75.3732,SO2,1,1,1
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",16-06-2026 12:00,22.7289,75.8076,SO2,5,7,6
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",16-06-2026 12:00,22.7524,75.8872,PM2.5,4,44,29
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",16-06-2026 12:00,22.678,75.8559,PM2.5,22,42,32
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",16-06-2026 12:00,22.678,75.8559,NH3,9,20,14
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",16-06-2026 12:00,22.7084,75.8815,PM2.5,32,59,43
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",16-06-2026 12:00,22.7084,75.8815,SO2,3,6,4
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",16-06-2026 12:00,22.7084,75.8815,CO,14,24,14
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",16-06-2026 12:00,23.163174,79.973061,PM10,37,70,51
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",16-06-2026 12:00,23.163174,79.973061,OZONE,7,49,17
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",16-06-2026 12:00,23.142888,79.916147,PM2.5,50,212,97
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",16-06-2026 12:00,23.142888,79.916147,PM10,68,114,88
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",16-06-2026 12:00,23.218135,79.95777,PM2.5,18,73,43
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",16-06-2026 12:00,23.218135,79.95777,PM10,19,108,49
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",16-06-2026 12:00,23.218135,79.95777,NO2,34,74,64
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",16-06-2026 12:00,23.50016,80.23284,NH3,2,4,3
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",16-06-2026 12:00,24.2613009,80.7231783,SO2,8,9,9
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",16-06-2026 12:00,11.875,75.3732,OZONE,26,29,26
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",16-06-2026 12:00,8.5637,76.8865,PM10,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",16-06-2026 12:00,10.5324,76.2159,PM2.5,40,55,45
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",16-06-2026 12:00,23.210494,77.425409,SO2,1,21,11
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",16-06-2026 12:00,23.233584,77.400574,NH3,5,6,5
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",16-06-2026 12:00,23.81748678,79.446246,PM10,39,116,63
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",16-06-2026 12:00,22.9682591,76.064118,PM10,43,123,79
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",16-06-2026 12:00,22.9682591,76.064118,NO2,72,100,90
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",16-06-2026 12:00,26.203442,78.193251,PM2.5,20,81,50
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",16-06-2026 12:00,26.200388,78.147714,PM2.5,28,73,56
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",16-06-2026 12:00,26.200388,78.147714,PM10,87,277,136
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",16-06-2026 12:00,26.200388,78.147714,NO2,27,75,53
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",16-06-2026 12:00,19.192056,72.9585188,NO2,11,12,12
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",16-06-2026 12:00,19.192056,72.9585188,CO,50,50,50
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",16-06-2026 12:00,16.6870449,74.2505872,PM2.5,15,60,36
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",16-06-2026 12:00,16.6870449,74.2505872,NO2,4,15,12
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16-06-2026 12:00,16.7143745,74.2426398,PM2.5,12,39,24
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16-06-2026 12:00,16.7143745,74.2426398,PM10,24,60,42
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16-06-2026 12:00,16.7143745,74.2426398,SO2,1,2,1
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",16-06-2026 12:00,18.39963,76.57452,OZONE,12,47,14
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",16-06-2026 12:00,18.1023399,73.4783687,PM10,28,131,70
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",16-06-2026 12:00,18.1023399,73.4783687,NO2,5,21,17
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",16-06-2026 12:00,20.555712,74.529236,PM2.5,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",16-06-2026 12:00,20.555712,74.529236,NH3,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",16-06-2026 12:00,19.296481,72.840923,PM2.5,15,31,21
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",16-06-2026 12:00,19.23241,72.86895,NH3,2,2,2
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",16-06-2026 12:00,19.215784,73.199781,NH3,2,4,3
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",16-06-2026 12:00,19.215784,73.199781,SO2,3,7,5
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",16-06-2026 12:00,20.9402359,77.7895248,PM10,28,87,52
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",16-06-2026 12:00,20.9402359,77.7895248,OZONE,2,48,19
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",16-06-2026 12:00,20.939198,77.765701,PM10,25,118,67
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",16-06-2026 12:00,20.939198,77.765701,CO,34,54,36
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",16-06-2026 12:00,20.939198,77.765701,OZONE,2,40,8
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",16-06-2026 12:00,19.8389439,75.244448,NO2,8,12,10
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",16-06-2026 12:00,19.8389439,75.244448,CO,14,118,101
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",16-06-2026 12:00,19.863756,75.321188,PM10,18,48,34
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",16-06-2026 12:00,19.863756,75.321188,NO2,5,13,7
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",16-06-2026 12:00,19.863756,75.321188,SO2,7,29,18
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",16-06-2026 12:00,19.16485,73.23409,SO2,6,8,7
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",16-06-2026 12:00,19.0243902,73.0406721,PM2.5,31,60,42
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",16-06-2026 12:00,19.0243902,73.0406721,SO2,1,7,3
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",16-06-2026 12:00,22.624758,75.675238,NH3,NA,NA,NA
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",16-06-2026 12:00,22.624758,75.675238,SO2,NA,NA,NA
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",16-06-2026 12:00,22.624758,75.675238,OZONE,18,93,87
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",16-06-2026 12:00,23.331731,75.045981,PM2.5,14,68,40
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",16-06-2026 12:00,24.58434363,80.8549414,PM10,69,71,70
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",16-06-2026 12:00,24.58434363,80.8549414,SO2,18,21,19
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",16-06-2026 12:00,24.10897,82.64558,PM2.5,41,187,78
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",16-06-2026 12:00,24.10897,82.64558,SO2,36,97,50
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",16-06-2026 12:00,24.10897,82.64558,CO,24,52,32
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",16-06-2026 12:00,23.1633321,75.800225,PM10,56,103,77
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",16-06-2026 12:00,23.1633321,75.800225,OZONE,16,67,22
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",16-06-2026 12:00,19.10122,74.73339,PM10,2,142,59
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",16-06-2026 12:00,20.719516,77.000253,CO,24,32,24
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",16-06-2026 12:00,19.309073,73.057223,NH3,4,7,5
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",16-06-2026 12:00,19.786089,72.757971,NO2,20,22,21
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",16-06-2026 12:00,19.786089,72.757971,SO2,7,9,7
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",16-06-2026 12:00,19.9629,79.298714,PM10,44,178,120
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",16-06-2026 12:00,19.9629,79.298714,OZONE,13,70,26
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",16-06-2026 12:00,19.9775302,79.2337086,SO2,1,44,17
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",16-06-2026 12:00,19.9775302,79.2337086,OZONE,3,98,31
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",16-06-2026 12:00,20.918946,74.776388,CO,2,24,4
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",16-06-2026 12:00,20.918946,74.776388,OZONE,25,92,34
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",16-06-2026 12:00,19.710842,77.151824,OZONE,21,79,38
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",16-06-2026 12:00,19.854616,75.905894,PM10,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",16-06-2026 12:00,19.854616,75.905894,OZONE,12,28,17
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",16-06-2026 12:00,19.192056,72.9585188,PM2.5,19,88,47
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",16-06-2026 12:00,12.920984,77.584908,CO,4,136,16
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",16-06-2026 12:00,13.0246342,77.5080115,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",16-06-2026 12:00,13.0246342,77.5080115,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",16-06-2026 12:00,13.0246342,77.5080115,SO2,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",16-06-2026 12:00,11.55358,76.55521,NO2,14,36,22
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",16-06-2026 12:00,13.428828,77.731418,PM2.5,21,69,39
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",16-06-2026 12:00,13.428828,77.731418,PM10,32,126,71
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",16-06-2026 12:00,13.428828,77.731418,NH3,1,1,1
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",16-06-2026 12:00,13.328028,75.797056,NO2,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",16-06-2026 12:00,13.328028,75.797056,NH3,NA,NA,NA
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",16-06-2026 12:00,15.411456,75.638133,CO,10,32,11
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",16-06-2026 12:00,15.3714823,75.1160168,SO2,2,7,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",16-06-2026 12:00,17.336318,76.847397,SO2,3,7,4
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",16-06-2026 12:00,23.80569,86.44268,NO2,94,130,97
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16-06-2026 12:00,16.172806,75.659694,CO,10,36,27
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16-06-2026 12:00,16.172806,75.659694,OZONE,18,18,18
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",16-06-2026 12:00,12.9135218,77.5950804,CO,37,57,50
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",16-06-2026 12:00,12.9352049,77.6814488,NH3,1,1,1
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",16-06-2026 12:00,12.951913,77.539784,CO,19,131,42
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",16-06-2026 12:00,12.9756843,77.5660749,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",16-06-2026 12:00,12.9756843,77.5660749,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",16-06-2026 12:00,12.938539,77.5901,PM2.5,36,97,54
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",16-06-2026 12:00,12.938539,77.5901,NH3,1,2,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",16-06-2026 12:00,12.938539,77.5901,OZONE,6,30,17
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",16-06-2026 12:00,12.920984,77.584908,NO2,6,24,12
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",16-06-2026 12:00,19.95022,73.73148,PM10,50,88,69
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",16-06-2026 12:00,19.9591346,73.7788008,NH3,1,5,3
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",16-06-2026 12:00,19.9591346,73.7788008,CO,8,20,12
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",16-06-2026 12:00,19.090337,73.014232,NH3,6,7,7
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",16-06-2026 12:00,19.090337,73.014232,OZONE,3,19,3
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",16-06-2026 12:00,19.1135051,73.008978,PM10,41,90,63
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",16-06-2026 12:00,19.1135051,73.008978,OZONE,7,15,10
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",16-06-2026 12:00,19.0575752,73.0151367,CO,4,16,13
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",16-06-2026 12:00,19.02579,73.10297,PM10,45,81,62
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",16-06-2026 12:00,19.063,73.1209,PM2.5,15,45,29
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",16-06-2026 12:00,19.063,73.1209,NO2,4,10,6
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",16-06-2026 12:00,19.063,73.1209,CO,4,14,11
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",16-06-2026 12:00,19.265594,76.761463,PM2.5,13,39,24
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",16-06-2026 12:00,19.265594,76.761463,PM10,19,55,35
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",16-06-2026 12:00,19.265594,76.761463,SO2,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",16-06-2026 12:00,19.265594,76.761463,CO,8,14,12
India,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM",16-06-2026 12:00,18.640051,73.848956,PM2.5,3,50,24
India,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM",16-06-2026 12:00,18.640051,73.848956,OZONE,3,27,12
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM",16-06-2026 12:00,18.60577,73.749976,CO,22,78,44
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",16-06-2026 12:00,18.63673,73.82487,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",16-06-2026 12:00,18.59051,73.77946,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",16-06-2026 12:00,19.23241,72.86895,OZONE,15,67,39
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",16-06-2026 12:00,19.2243333,72.8658113,NH3,1,1,1
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",16-06-2026 12:00,19.2243333,72.8658113,SO2,26,30,28
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",16-06-2026 12:00,19.2243333,72.8658113,CO,10,12,11
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",16-06-2026 12:00,19.2243333,72.8658113,OZONE,4,5,5
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",16-06-2026 12:00,18.9767,72.838,NO2,7,18,11
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",16-06-2026 12:00,19.11074,72.86084,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",16-06-2026 12:00,19.0364585,72.8954371,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",16-06-2026 12:00,19.10078,72.87462,PM2.5,23,41,29
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",16-06-2026 12:00,19.04946,72.923,OZONE,5,19,10
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",16-06-2026 12:00,19.083694,72.920967,PM2.5,33,58,43
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",16-06-2026 12:00,19.083694,72.920967,NH3,3,20,9
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",16-06-2026 12:00,19.083694,72.920967,CO,20,25,23
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",16-06-2026 12:00,19.215859,72.831718,NO2,6,18,11
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",16-06-2026 12:00,19.215859,72.831718,NH3,1,2,2
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",16-06-2026 12:00,19.0632143,72.8456324,PM10,51,88,64
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",16-06-2026 12:00,19.0632143,72.8456324,NO2,7,13,10
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",16-06-2026 12:00,19.0632143,72.8456324,SO2,3,3,3
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",16-06-2026 12:00,19.0632143,72.8456324,OZONE,2,42,20
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",16-06-2026 12:00,19.222279,72.957979,OZONE,24,47,30
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",16-06-2026 12:00,19.235581,73.159121,PM2.5,52,71,61
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",16-06-2026 12:00,19.235581,73.159121,OZONE,6,87,23
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",16-06-2026 12:00,19.2307571,73.155192,SO2,2,8,5
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",16-06-2026 12:00,26.05374,91.86796,NO2,1,3,1
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",16-06-2026 12:00,25.5803419,91.8942571,NO2,4,13,7
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",16-06-2026 12:00,25.6635413,94.0989878,PM2.5,11,40,19
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",16-06-2026 12:00,25.6635413,94.0989878,SO2,38,49,43
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",16-06-2026 12:00,20.832874,85.104082,SO2,14,20,16
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",16-06-2026 12:00,21.51161,86.89088,SO2,4,6,5
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",16-06-2026 12:00,21.51161,86.89088,CO,29,48,45
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",16-06-2026 12:00,19.0863,72.8888,CO,11,16,13
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",16-06-2026 12:00,19.19709,72.82204,PM2.5,2,42,14
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",16-06-2026 12:00,19.19709,72.82204,NH3,2,7,3
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",16-06-2026 12:00,18.96702,72.84214,CO,8,73,13
